Mes,W_potential_Norte,adoption_rate_Norte,adopters_Norte,willing_Norte,available_market_Norte,Pct_adoption_Norte,initial_adopters0_Norte,initial_W0_Norte,W_potential_Centro,adoption_rate_Centro,adopters_Centro,willing_Centro,available_market_Centro,Pct_adoption_Centro,initial_adopters0_Centro,initial_W0_Centro,W_potential_Sur,adoption_rate_Sur,adopters_Sur,willing_Sur,available_market_Sur,Pct_adoption_Sur,initial_adopters0_Sur,initial_W0_Sur,National_Available_Market,National_Adopters,National_Percentage_of_Adoption
25,112314.72564145815,157.3237701348577,4316.794764215553,116770.77012729204,302438.9470192517,0.01427327666215148,1594.3939393939395,111726.38481686903,436475.1872961687,997.6701722669756,29626.523952264306,466404.55070241593,1650796.7235771255,0.017946803218791434,12069.818181818182,446802.3288629471,123909.86570805221,173.27320464956676,4752.994896693692,128739.21663689545,849096.8588164771,0.0055977063715895795,1751.3838383838383,125088.92140650666,2802332.5294128545,38696.31361317355,0.013808608795359919
26,112294.24466346217,162.2515097154917,4476.570980601966,116910.39645961573,302800.5823915123,0.014783891580544883,1594.3939393939395,111726.38481686903,435765.8100817772,1026.9746612503684,30638.7877123636,466708.05795030174,1651870.960030516,0.018547930470184906,12069.818181818182,446802.3288629471,123810.2677568839,178.68445832968914,4928.961213900074,128815.74238424291,849601.5828111444,0.005801497211894577,1751.3838383838383,125088.92140650666,2804273.1252331724,40044.31990686564,0.014279750266314018
27,112268.89887310806,167.31817545972558,4641.344202163823,117050.14894026531,303162.54449080233,0.01530975473886299,1594.3939393939395,111726.38481686903,435026.9587871876,1056.9879526110496,31680.709911880218,467011.73614608357,1652945.8015385233,0.019166212154320218,12069.818181818182,446802.3288629471,123705.23019165423,184.24769582687225,5110.414543185439,128892.31215022352,850106.5971298025,0.006011498511409777,1751.3838383838383,125088.92140650666,2806214.943159128,41432.46865722948,0.014764538531958074
28,112239.05120010646,172.5268380486371,4811.254699539354,117190.02768321217,303524.8336123103,0.015851272010529223,1594.3939393939395,111726.38481686903,434259.0248144762,1087.7180082233826,32753.00270611587,467315.5853860463,1654021.248441939,0.019802044705875856,12069.818181818182,446802.3288629471,123594.87768807098,189.96615824635424,5297.508370566978,128968.92596015742,850611.9019394496,0.006227879434191221,1751.3838383838383,125088.92140650666,2808157.983993699,42861.7657762222,0.01526330285565528
29,112203.91608095962,177.8803243824982,4986.445997009821,117330.03280253058,303887.45005149115,0.01640885793791389,1594.3939393939395,111726.38481686903,433459.87934037246,1119.171431934058,33856.38652697817,467619.6057665294,1655097.3010817477,0.020455828491080325,12069.818181818182,446802.3288629471,123478.69840596474,195.84294590412026,5490.399540687173,129045.58383937924,851117.49740718,0.006450812675585884,1751.3838383838383,125088.92140650666,2810102.248540419,44333.23206467516,0.01577637685166156
30,112162.89186269937,183.38148800703505,5167.064552681397,117470.16441239796,304250.394104067,0.01698293462493933,1594.3939393939395,111726.38481686903,432627.7965538525,1151.3542870560045,34991.58861511853,467923.7973839262,1656173.9597991253,0.02112796690714942,12069.818181818182,446802.3288629471,123356.28064197354,201.88116407116942,5689.2480601189845,129122.28581323824,851623.3837001843,0.00668047422018874,1751.3838383838383,125088.92140650666,2812047.7376033766,45847.90122791891,0.016304097762932606
31,112116.9011140156,189.03351138888752,5353.25937579711,117610.42262709481,304613.66606602696,0.017573930431068568,1594.3939393939395,111726.38481686903,431764.39480392257,1184.2730919252174,36159.340847913045,468228.16033468436,1657251.224935439,0.021818865060317993,12069.818181818182,446802.3288629471,123228.05387867594,208.08408577236938,5894.216841144298,129199.03190709827,852129.5609857489,0.006917043030787279,1751.3838383838383,125088.92140650666,2813994.451987215,47406.817064854455,0.01684680544816861
32,112065.61628644483,194.8392884854873,5545.18271771138,117750.80756100487,304977.26623362745,0.01818228219497351,1594.3939393939395,111726.38481686903,430868.5512825789,1217.9327370692984,37360.38138551812,468532.694715306,1658329.0968322498,0.022528930751371454,12069.818181818182,446802.3288629471,123093.7549457007,214.45480758508788,6105.472101547537,129275.82214633768,852636.0294312565,0.007160701507793589,1751.3838383838383,125088.92140650666,2815942.3924971335,49011.03620477704,0.017404843343160448
33,112007.90484747424,200.80149649400514,5742.989974917162,117891.31932861531,305341.1949033929,0.018808434861644494,1594.3939393939395,111726.38481686903,429937.3788696065,1252.3366399054426,38595.45396059159,468837.4006223475,1659407.5758313101,0.023258574037337696,12069.818181818182,446802.3288629471,122952.67412301531,220.99628545783042,6323.183304027353,129352.65655634955,853142.7892041865,0.00741163540739251,1751.3838383838383,125088.92140650666,2817891.55993889,50661.62723953611,0.017978558138920995
34,111944.48717993168,206.9232142717101,5946.838951598233,118031.95804451666,305705.45237211545,0.019452839016948675,1594.3939393939395,111726.38481686903,428972.0578092115,1287.4888560306338,39865.304374505955,469142.27815241984,1660486.6622745658,0.024008205112528706,12069.818181818182,446802.3288629471,122805.12464973218,227.71167175462529,6547.522686088826,129429.53516254148,853649.8404721142,0.007670033280235482,1751.3838383838383,125088.92140650666,2819841.9551187954,52359.66601219302,0.01856829809810642
35,111875.32026047932,213.20731211335814,6156.890485532422,118172.72382340302,306070.0389368553,0.0201159528940454,1594.3939393939395,111726.38481686903,427972.0971588597,1323.3919503526204,41170.68182721154,469447.32740218815,1661566.3565041542,0.0247782351069219,12069.818181818182,446802.3288629471,122650.9962762912,234.60397347181777,6778.665594244872,129506.4579903357,854157.1834027113,0.007936086853757596,1751.3838383838383,125088.92140650666,2821793.5788437207,54106.237906988834,0.01917441385955659
36,111799.5034439005,219.65640094314287,6373.308487419185,118313.61678007207,306434.95489494107,0.0207982424511728,1594.3939393939395,111726.38481686903,426935.12862983363,1360.04673661071,42512.338511829905,469752.54846837185,1662646.658862405,0.025569075837747243,12069.818181818182,446802.3288629471,122489.70318425345,241.67601978496577,7016.7904978611305,129583.42506516904,854664.8181637462,0.008209991038284176,1751.3838383838383,125088.92140650666,2823746.4319210923,55902.43749711022,0.019797258303776894
37,111717.37158338849,226.27334474186233,6596.259291391281,118454.6370294253,306800.2005439703,0.02150017920358534,1594.3939393939395,111726.38481686903,425861.49942536664,1397.4540917288027,43891.02636562713,470057.94144774554,1663727.5696918434,0.0263811378528497,12069.818181818182,446802.3288629471,122321.34125950641,248.9307401452721,7262.078559472491,129660.43641249301,855172.7449230836,0.00849194341445676,1751.3838383838383,125088.92140650666,2825700.5151588973,57749.364216490896,0.020437185011888452
38,111628.90645931964,233.06086418407008,6825.912013904299,118595.78468646786,307165.77618180885,0.022222241353685505,1594.3939393939395,111726.38481686903,424750.7884200147,1435.613504147553,45307.49733328797,470363.5064371376,1664809.0893351843,0.027214830591404816,12069.818181818182,446802.3288629471,122145.80987431586,256.3709393951391,7514.713793571029,129737.49205777375,855680.9638486848,0.00878214441019153,1751.3838383838383,125088.92140650666,2827655.829365678,59648.123140763295,0.021094548537805617
39,111533.42079525515,240.02143095486144,7062.43864131099,118737.05986630895,307531.6821065922,0.022964914030753774,1594.3939393939395,111726.38481686903,423601.11362067773,1474.5226201169341,46762.503024168866,470669.24353343114,1665891.218135337,0.028070562180231073,12069.818181818182,446802.3288629471,121962.63720793507,263.9992342552043,7774.883099482552,129814.59202649204,856189.475108608,0.009080797329932494,1751.3838383838383,125088.92140650666,2829612.3753505372,61599.82476496241,0.02176970432472445
40,111431.01321427486,247.1576453302673,7306.013495264562,118878.46268416167,307897.91861672496,0.023728687508145115,1594.3939393939395,111726.38481686903,422412.32517422776,1514.1786322361343,48256.79180803732,470975.1528335643,1666973.9564354052,0.028948737694275584,12069.818181818182,446802.3288629471,121771.78471587945,271.8182563144263,8042.7758837732545,129891.73634414331,856698.2788710076,0.009388107904655017,1751.3838383838383,125088.92140650666,2831570.1539231376,63605.581187075135,0.022463007352634252
41,111321.78347202715,254.4720261979576,7556.813340870621,119019.99325534324,308264.4860108813,0.02451405751814004,1594.3939393939395,111726.38481686903,421184.2850863126,1554.577474614925,49791.108039292456,471281.234434529,1668057.3045786829,0.029849758699907896,12069.818181818182,446802.3288629471,121573.21333677242,279.8305290101123,8318.584046897524,129968.92503623762,857207.3753041348,0.009704284268373348,1751.3838383838383,125088.92140650666,2833529.165893699,65666.5054270606,0.023174811897991986
42,111205.14085743671,261.9667955213965,7815.01757593492,119161.65169527511,308631.38458800537,0.025321525827216997,1594.3939393939395,111726.38481686903,419915.3508431698,1595.7129398637137,51366.19190837769,471587.4884333724,1669141.26290866,0.030774023175765552,12069.818181818182,446802.3288629471,121366.50116308712,288.0383422299803,8602.5020594613,130046.1581282998,857716.764576338,0.010029537039200153,1751.3838383838383,125088.92140650666,2835489.412073003,67783.71154377391,0.023905471575793258
43,111080.74296044263,269.6441281142748,8080.807836447676,119303.43811948299,308998.6146473114,0.026151598917914395,1594.3939393939395,111726.38481686903,418604.4359301138,1637.5776171359964,52982.777134809236,471893.9149271962,1670225.8317690191,0.031721924141654874,12069.818181818182,446802.3288629471,121151.36252358157,296.44388433674874,8894.726668857742,130123.43564586926,858226.4468560619,0.010364078969416247,1751.3838383838383,125088.92140650666,2837450.8932723925,69958.31164011465,0.0246553382847915
44,110949.05906416349,277.5063288222466,8354.367603981042,119445.35264359685,309366.1764882836,0.027004786686166515,1594.3939393939395,111726.38481686903,417252.24744143826,1680.1636088981043,54641.58823073159,472200.5140131569,1671311.0115036364,0.03269384803584339,12069.818181818182,446802.3288629471,120927.95958106262,305.04933299482997,9195.456561473005,130200.75761450018,858736.4223118486,0.01070812454503495,1751.3838383838383,125088.92140650666,2839413.6103037684,72191.41239618564,0.025424760990866137
45,110809.78346481279,285.5553383588583,8635.88264104796,119587.3953833513,309734.07041067735,0.027881603820973315,1594.3939393939395,111726.38481686903,415857.80644899054,1723.4605216840728,56343.34089072759,472507.2857884652,1672396.802456581,0.0336901749680249,12069.818181818182,446802.3288629471,120696.02519291762,313.8565728888751,9504.89253080749,130278.1240597614,859246.6911123368,0.011061890175571049,1751.3838383838383,125088.92140650666,2841377.563979595,74484.11606258304,0.02621408608515286
46,110661.91844605743,293.79271203385935,8925.540925457262,119729.56645458544,310102.29671451845,0.028782569558567814,1594.3939393939395,111726.38481686903,414418.63057572074,1767.4553158177603,58088.74126880004,472814.23035038717,1673483.2049721172,0.03471127830635617,12069.818181818182,446802.3288629471,120454.90882126485,322.8671773195471,9823.237404241114,130355.53500723645,859757.2534262622,0.011425594102398127,1751.3838383838383,125088.92140650666,2843342.7551128976,76837.51959849842,0.027023657088238562
47,110505.86978725002,302.2203046636648,9223.531658890097,119871.86597324302,310470.8557001039,0.02970820445639339,1594.3939393939395,111726.38481686903,412935.33341611177,1812.1351323071037,59878.480634712716,473121.3477962433,1674570.219394702,0.03575752150683575,12069.818181818182,446802.3288629471,120204.73522095621,332.0827812181611,10150.695329710152,130432.9904825236,860268.1094224576,0.011799455563364819,1751.3838383838383,125088.92140650666,2845309.1845172634,79252.70762331296,0.027853812181314493
48,110342.0203398356,310.83981638097407,9530.045562175483,120014.29405537252,310839.74766800186,0.030659031329398144,1594.3939393939395,111726.38481686903,411408.4965381767,1857.4854462937476,61713.23532692325,473428.6382234089,1675657.8460689865,0.03682925811596894,12069.818181818182,446802.3288629471,119945.61594541873,341.50481962561435,10487.471820484454,130510.49051123587,860779.2592698531,0.012183694841091247,1751.3838383838383,125088.92140650666,2847276.8530068416,81730.75270958319,0.02870488432597348
49,110169.35260187575,319.65226024912874,9845.275321566347,120156.85081712731,311208.97291905223,0.03163557666483857,1594.3939393939395,111726.38481686903,409835.64831409795,1903.4877633801882,63593.667679693455,473736.10172931466,1676746.0853398177,0.03792683235446782,12069.818181818182,446802.3288629471,119676.88789784076,351.13422212381295,10833.773927184375,130588.03511900098,861290.703137476,0.012578533458818873,1751.3838383838383,125088.92140650666,2849245.7613963457,84272.71692844418,0.029577201823104294
50,109987.39850886079,328.6586220767501,10169.414673426923,120299.53637476572,311578.5317543667,0.03263836765699889,1594.3939393939395,111726.38481686903,408215.54319179035,1950.1223969194086,65520.42138118226,474043.7384114451,1677834.9375522335,0.039050576379562676,12069.818181818182,446802.3288629471,119398.1914091441,360.97177345446005,11189.809615225453,130665.62433146137,861802.4411944504,0.012984193453567477,1751.3838383838383,125088.92140650666,2851215.9105010508,86879.64566983464,0.030471086160068137
51,109796.96828360313,337.8601757822786,10502.657757727797,120442.35084465102,311948.42447532876,0.03366793012464285,1594.3939393939395,111726.38481686903,406549.76305041875,1997.3698997072408,67494.1173465877,474351.54836734093,1678924.40305147,0.04020080786479495,12069.818181818182,446802.3288629471,119109.87338980575,371.0182806277176,11555.78720756267,130743.25817427429,862314.473609998,0.013400896727600383,1751.3838383838383,125088.92140650666,2853187.301136797,89552.56231187815,0.031386850164445104
52,109597.44636791387,347.2574197964793,10845.200071684789,120585.29434325166,312318.65138359444,0.034724791566689214,1594.3939393939395,111726.38481686903,404836.78520595154,2045.2064450798696,69515.35674781258,474659.5316945967,1680014.4821829547,0.04137783184909612,12069.818181818182,446802.3288629471,118811.49247017241,381.27396807753036,11931.915800240962,130820.93667311169,862826.8005534378,0.013828865529660814,1751.3838383838383,125088.92140650666,2855159.934119987,92292.47261973833,0.032324799573157564
53,109388.09574961831,356.8505282057532,11197.237772957631,120728.36698714143,312689.2127810924,0.0358094789179587,1594.3939393939395,111726.38481686903,403074.84547881474,2093.6057638630955,71584.71730567024,474967.6884908623,1681105.1752923105,0.042581938570989825,12069.818181818182,446802.3288629471,118502.54022322151,391.7387219902037,12318.404764706842,130898.65985366031,863339.4221941861,0.014268321876695364,1751.3838383838383,125088.92140650666,2857133.810267589,95100.3598433347,0.033285231339734815
54,109169.47655957517,366.63996939750155,11558.966665038253,120871.56889299925,313060.1089700237,0.03692251530566309,1594.3939393939395,111726.38481686903,401265.0531234148,2142.5419512394706,73702.7476609837,475276.01885384304,1682196.4827253562,0.04381340016926951,12069.818181818182,446802.3288629471,118183.2256812262,402.412427617455,12715.46295583206,130976.42774162168,863852.3387017569,0.014719486636965678,1751.3838383838383,125088.92140650666,2859108.930397137,97977.17728185402,0.03426843106262648
55,108941.1840681319,376.62552533838084,11930.58297910973,121014.90017760954,313431.3402528627,0.03806442256056671,1594.3939393939395,111726.38481686903,399406.42871599505,2191.985126691459,75869.96976237239,475584.52288129873,1683288.4048281042,0.04507247215911296,12069.818181818182,446802.3288629471,117853.22492041283,413.2944085382579,13123.298988109167,131054.24036271214,864365.5502457616,0.015182579852213999,1751.3838383838383,125088.92140650666,2861085.2953267284,100923.85172959129,0.035274674227447685
56,108702.63894193548,386.80658245545203,12312.28282698242,121158.36095786231,313802.9069323572,0.039235719475461825,1594.3939393939395,111726.38481686903,397497.63937719853,2241.9027377614057,78086.87577932636,475893.2006710443,1684380.9419467614,0.04635939165226821,12069.818181818182,446802.3288629471,117512.1180950294,424.3835814523763,13542.120800557734,131132.09774266274,864879.056995909,0.015657820236271245,1751.3838383838383,125088.92140650666,2863062.9058750276,103941.27940686652,0.036304224819363275
57,108454.14085327927,397.18263863760836,12704.261256797112,121301.95135075305,314174.80931152805,0.04043691881165392,1594.3939393939395,111726.38481686903,395539.31281958235,2292.2619322846626,80353.92295192496,476202.0523209501,1685474.094427731,0.04767437436005656,12069.818181818182,446802.3288629471,117159.97218450299,435.67873150815797,13972.13488602451,131209.99990721935,865392.8591220054,0.016145424287646776,1751.3838383838383,125088.92140650666,2865041.7628612644,107030.31909474658,0.03735733296531684
58,108195.42737099761,407.75259918843494,13106.712651445061,121445.67147338299,314547.0476936702,0.041668528595472216,1594.3939393939395,111726.38481686903,393530.87653941015,2343.0264000495104,82671.53436925569,476511.0779289412,1686567.86261761,0.0490176151233824,12069.818181818182,446802.3288629471,116796.54447943806,447.1781049389195,14413.546293796016,131287.9468821427,865906.9567939553,0.0166456062983517,1751.3838383838383,125088.92140650666,2867021.8671052353,110191.79331449677,0.03843423539205679
59,107925.8574073542,418.51480652976727,13519.830463489401,121589.52144295922,314919.62238235265,0.042931051298780616,1594.3939393939395,111726.38481686903,391470.9612948752,2394.1565354487543,85040.09727898998,476820.2775929983,1687662.2468631924,0.05038928697791959,12069.818181818182,446802.3288629471,116421.38412947398,458.87941755288045,14866.558355646543,131365.9386932083,866421.3501817603,0.017158578043497883,1751.3838383838383,125088.92140650666,2869003.2194273053,113426.48609812593,0.03953515469416848
60,107645.6573917178,429.46770682306845,13943.806038903263,121733.50137679462,315292.53368141846,0.04422498013540824,1594.3939393939395,111726.38481686903,389360.13791680714,2445.6126106056317,87459.95703237595,477129.65141115675,1688757.247511465,0.051789537638554047,12069.818181818182,446802.3288629471,116034.52138282031,470.7802213042478,15331.371755641354,131443.97536620658,866936.0394555206,0.01768454771504277,1751.3838383838383,125088.92140650666,2870985.8206484043,116735.13482692058,0.04066029653903211
61,107354.84105759549,440.6092738162975,14378.82878504934,121877.61139230817,315665.78189498535,0.045550799642366184,1594.3939393939395,111726.38481686903,387198.5483213055,2497.352190198679,89931.41711969179,477439.1994815075,1689852.8649096123,0.05321848960175718,12069.818181818182,446802.3288629471,115635.87065695655,482.8775678194162,15808.184345705959,131522.0569269426,867451.0247854333,0.018223719719065595,1751.3838383838383,125088.92140650666,2872969.671590031,120118.43025044708,0.04180984973084249
62,107052.71276567233,451.9366518365543,14825.08626154817,122021.85160702483,316039.36732744577,0.046908986013087475,1594.3939393939395,111726.38481686903,384984.8163463721,2549.328511474094,92454.73913030703,477748.92190219637,1690949.0994050126,0.05467624020311357,12069.818181818182,446802.3288629471,115224.95611131424,495.1677975463898,16297.191030330188,131600.18340123649,867966.3063417941,0.018776294553434613,1751.3838383838383,125088.92140650666,2874954.7730742525,123577.01642218539,0.042983986245474656
63,106738.94470132001,463.4467625363579,15282.763129474773,122166.22213857585,316413.2902834672,0.048300003820267175,1594.3939393939395,111726.38481686903,382718.4133095683,2601.493421976963,95030.13759651211,478058.81877142517,1692045.9513452419,0.05616285865106647,12069.818181818182,446802.3288629471,114801.50742222043,507.6468751418636,16798.58295015076,131678.35481492305,868481.8842949964,0.01934246787863315,1751.3838383838383,125088.92140650666,2876941.1259237053,127111.48367613764,0.044182858846416505
64,106414.15924786174,475.136741851328,15752.040112305313,122310.72310469863,316787.5510679923,0.0497243027991477,1594.3939393939395,111726.38481686903,380400.93831585994,2653.799587206303,97657.77477403458,478368.8901874504,1693143.4210780703,0.057678383034942916,12069.818181818182,446802.3288629471,114365.78208981408,520.3106286122805,17312.54657149915,131756.57119385208,868997.7588155316,0.01992242948370389,1751.3838383838383,125088.92140650666,2878928.7309615943,130722.36145783906,0.04540659866011214
65,106078.0090958057,487.00266445042007,16233.0949267291,122455.35462323703,317162.14998623927,0.05118232086468517,1594.3939393939395,111726.38481686903,378031.9050896457,2706.1945513843903,100337.76479658215,478679.1362485839,1694241.508951464,0.059222822877642405,12069.818181818182,446802.3288629471,113917.50429987768,533.1540141475675,17839.26390826413,131834.83256388817,869513.9300739892,0.020516363558138902,1751.3838383838383,125088.92140650666,2880917.5890116924,134410.12363157538,0.046655317092109246
66,105729.34896688188,499.03951185655274,16726.102006297268,122600.11681214138,317537.08734370215,0.052674483305923045,1594.3939393939395,111726.38481686903,375609.11936381005,2758.620655910059,103070.1723371635,478989.5570531932,1695340.2153135855,0.06079615843838088,12069.818181818182,446802.3288629471,113455.95998619994,546.171091425221,18378.912246105832,131913.13895091077,870030.3982410567,0.021124448390840756,1751.3838383838383,125088.92140650666,2882907.700898344,138175.1865895666,0.047929105238613705
67,105368.78195161803,511.2430550825533,17231.229857909377,122745.00978946852,317912.36344615085,0.0542011945402937,1594.3939393939395,111726.38481686903,373134.2705873737,2811.024177055868,105855.00019480911,479300.15269970096,1696439.5405127932,0.062398333490158844,12069.818181818182,446802.3288629471,112981.40501738364,559.3560880899721,18931.662262486956,131991.4903808143,870547.1634875201,0.021746854227454336,1751.3838383838383,125088.92140650666,2884899.067446464,142017.89231520545,0.049228028085194324
68,104996.62584345133,523.6084377008235,17748.642055290024,122890.03367338199,318287.97859963164,0.05576284135322528,1594.3939393939395,111726.38481686903,370608.4684981963,2863.348716896009,108692.19429350931,479610.92328658554,1697539.4848976424,0.06402925838279584,12069.818181818182,446802.3288629471,112493.94117132084,572.7025847890147,19497.678268816206,132069.886879508,871064.2259842632,0.022383743571588777,1751.3838383838383,125088.92140650666,2886891.6894815373,145938.51461761555,0.05055212675603529
69,104611.77001408803,536.1291135136065,18278.497963004666,123035.18858215208,318663.9331104673,0.05735979526954588,1594.3939393939395,111726.38481686903,368029.733678216,2915.53022049822,111581.64740528818,479921.86891238077,1698640.0488168844,0.06568881234314806,12069.818181818182,446802.3288629471,111992.88436181653,586.202900886081,20077.118396153157,132148.32847291607,871581.5859022685,0.02303527142025282,1751.3838383838383,125088.92140650666,2888885.56782962,149937.263764446,0.05190142019958644
70,104214.24267652465,548.7989145475872,18820.949990237234,123180.47463415595,319040.2272852572,0.058992404031261006,1594.3939393939395,111726.38481686903,365398.6351602349,2967.50705288811,114523.18651001857,480232.9896756755,1699741.2326194658,0.06737683613965595,12069.818181818182,446802.3288629471,111478.18430152583,599.8492718644192,20670.132751168447,132226.81518697756,872099.2434126169,0.02370158317106666,1751.3838383838383,125088.92140650666,2890880.7033173395,154014.26925142424,0.05327589930455795
71,103804.49709030971,561.6115750936201,19376.143476787176,123325.89194787768,319416.86143087794,0.0606609913765626,1594.3939393939395,111726.38481686903,362716.7242301503,3019.217894581135,117516.57311815722,480544.2856751146,1700843.036654531,0.06909313239704126,12069.818181818182,446802.3288629471,110950.03026107888,613.6335719631994,21276.862965393302,132305.3470476465,872617.1986864872,0.02438281413364353,1751.3838383838383,125088.92140650666,2892877.096771896,158169.5795603377,0.05467552691292554
72,103381.82889572767,574.559218737856,19944.217834440984,123471.4406419084,319793.8358544832,0.062365860746347423,1594.3939393939395,111726.38481686903,359983.0593181981,3070.5946194464727,120561.50949125862,480855.75700939837,1701945.461271421,0.07083746937530794,12069.818181818182,446802.3288629471,110407.9763229889,627.546442263642,21897.44257962033,132383.9240808918,873135.4518951569,0.025079089999256725,1751.3838383838383,125088.92140650666,2894874.749021061,162403.16990531993,0.05610024059252948
73,102946.15499627247,587.6339700336655,20525.304305822345,123617.12083494641,320171.15086350427,0.06410728840017418,1594.3939393939395,111726.38481686903,357198.112738837,3121.5702192142635,123657.62875630666,481167.4037772827,1703048.506819673,0.07260957527700068,12069.818181818182,446802.3288629471,109851.92516547491,641.5782128174566,22531.99549410044,132462.54631269735,873654.0032100023,0.025790525094960697,1751.3838383838383,125088.92140650666,2896873.6608931795,166714.92855622945,0.057549948003195635
74,102497.71622256306,600.8277559305711,21119.52552050547,123762.93264579726,320548.8067656502,0.06588552218803213,1594.3939393939395,111726.38481686903,354363.11819063214,3172.0780330427747,126804.49426041382,481479.22607757896,1704152.1736490214,0.07440913799903989,12069.818181818182,446802.3288629471,109281.96407494415,655.7187861105302,23180.63532540872,132541.21376906193,874172.8528024979,0.0265172216811518,1751.3838383838383,125088.92140650666,2898873.8332171696,171104.65510632802,0.059024526402529254
75,102036.06057705193,614.1311998090217,21726.99615592306,123908.87619337377,320926.80386890797,0.06770078377372958,1594.3939393939395,111726.38481686903,351477.8375911248,3222.046607196716,130001.60405218559,481791.2240091544,1705256.4621093976,0.07623580789213018,12069.818181818182,446802.3288629471,108697.80310420116,669.9569994887804,23843.465490239745,132619.92647599935,874692.000844217,0.027259270082757137,1751.3838383838383,125088.92140650666,2900875.2668225225,175572.0656983484,0.06052382455267078
76,101561.03624262752,627.5346445808885,22347.821348650676,124054.95159669624,321305.1424815428,0.06955326384150368,1594.3939393939395,111726.38481686903,348542.7420089666,3271.404799732456,133248.38451273946,482103.397670932,1706361.3725509304,0.078089194150908,12069.818181818182,446802.3288629471,108099.32435580302,684.2812150640023,24520.578038504373,132698.68445953834,875211.4475068318,0.028016747390993153,1751.3838383838383,125088.92140650666,2902877.962539305,180116.7838998945,0.06204765967575729
77,101072.92048869096,641.0283887003952,22982.09576899831,124201.15897489247,321683.82291209843,0.0714431193988834,1594.3939393939395,111726.38481686903,345559.29476978595,3320.0830999568684,136544.18796041224,482415.74716189,1707466.9053239445,0.07996886354556124,12069.818181818182,446802.3288629471,107486.6536457812,698.6794570591019,25212.052745006982,132777.48774572258,875731.1929621127,0.028789716465081706,1751.3838383838383,125088.92140650666,2904881.9211981557,184738.33647441753,0.063595816107465
78,100571.45511912204,654.601517155628,23629.90427097771,124347.49844719797,322062.8454693975,0.07337047599060299,1594.3939393939395,111726.38481686903,342527.8318228666,3368.008217097063,139888.29807803693,482728.27258106286,1708573.0607789636,0.0818743437370245,12069.818181818182,446802.3288629471,106859.62758445302,713.1387386708006,25917.95712568551,132856.33636061076,876251.2373819294,0.02957822599272258,1751.3838383838383,125088.92140650666,2906887.1436302904,189436.15947470014,0.06516804750738317
79,100056.14742080696,668.2421647285105,24291.32123984401,124493.97013295593,322442.2104625416,0.07533542585816615,1594.3939393939395,111726.38481686903,339448.2223584311,3415.1045366874164,143279.9279598401,483040.9740275408,1709679.8392667081,0.0838051222627119,12069.818181818182,446802.3288629471,106217.96014066541,727.6452195897884,26638.34589506877,132935.2303302766,876771.5809382504,0.030382309913104796,1751.3838383838383,125088.92140650666,2908893.6306675,194209.5950947529,0.06676407588344434
80,99527.46858449516,681.9391940233476,24966.408064904965,124640.57415161731,322821.91820091143,0.07733802030556944,1594.3939393939395,111726.38481686903,336322.5012141992,3461.3023226001637,146718.21075726993,483353.8516004695,1710787.2411380955,0.08576064120028516,12069.818181818182,446802.3288629471,105561.9056475988,742.18518172194,27373.25912230889,133014.16968080876,877292.223803143,0.03120198535858813,1751.3838383838383,125088.92140650666,2910901.38314215,199057.8779444838,0.06838358698693266
81,98985.56612814349,695.680534658808,25655.214344256263,124787.31062274103,323201.96899416734,0.07937827366614604,1594.3939393939395,111726.38481686903,333152.03835440864,3506.52996429868,150202.208694157,483666.9053990508,1711895.2667442416,0.0877403025827732,12069.818181818182,446802.3288629471,104891.547283271,756.7440749124,28122.722567028293,133093.15443831088,877813.1661487734,0.03203725308702194,1751.3838383838383,125088.92140650666,2912910.401887182,203980.14560544153,0.07002623406243091
82,98429.77790267271,709.4522998986238,26357.77839518605,124934.17966599407,323582.3631522495,0.08145616509631705,1594.3939393939395,111726.38481686903,329936.4697479746,3550.709996012091,153730.91733673887,483980.13552254223,1713003.9164364596,0.08974347102284702,12069.818181818182,446802.3288629471,104206.52857153986,771.3060130966937,28886.747773696134,133172.18462890168,878334.4081474069,0.03288809763769177,1751.3838383838383,125088.92140650666,2914920.687736116,208975.44350562108,0.07169163963357186
83,97860.05996614126,723.2409077764871,27074.124465515528,125081.18140115148,323963.10098537797,0.08357163017382499,1594.3939393939395,111726.38481686903,326676.83390849334,3593.769354031681,157303.25481146033,484293.54207025736,1714113.1905662608,0.09176946754577793,12069.818181818182,446802.3288629471,103506.84311187288,785.8550150967349,29665.33021471212,133251.2602787149,878855.949971408,0.03375448526653,1751.3838383838383,125088.92140650666,2916932.241523047,214042.70949168797,0.07337939032136301
84,97277.03263276043,737.0333957350857,27804.26175315699,125228.31594809653,324344.1828040532,0.08572455813075101,1594.3939393939395,111726.38481686903,323375.671364063,3635.6409775325897,160918.06118777627,484607.12514156563,1715223.0894853545,0.09381756937289076,12069.818181818182,446802.3288629471,102792.86043387288,800.3752001951586,30458.448352494528,133330.3814138993,879377.7917932402,0.03463636293382302,1751.3838383838383,125088.92140650666,2918945.0640826477,219180.7712934278,0.07508903610089383
